 90, 49, 12, 17, 32, 41, 172;
 93, 45, 13, 18, 32, 43, 190;
 95, 47, 11, 16, 36, 48, 217;
 125, 25, 16, 81, 38, 63, 139;
 126, 30, 11, 83, 40, 58, 154;
 130, 29, 9, 95, 34, 52, 255;
 16, 1964, 0, 0, 0, 0, 0;
 8, 1972, 0, 0, 0, 0, 0;
 0, 1980, 0, 0, 0, 0, 0;
 4, 3, 6, 1672, 30, 34, 20;
 0, 4, 7, 3, 1690, 26, 24;
 4, 6, 723, 971, 26, 23, 25;
 18, 1962, 0, 0, 0, 0, 0;
 6, 1974, 0, 0, 0, 0, 0;
 0, 1978, 2, 0, 0, 0, 0;
 19, 1628, 198, 10, 19, 19, 43;
 10, 88, 300, 1450, 9, 30, 15;
 0, 12, 78, 42, 1585, 138, 31;
 15, 1965, 0, 0, 0, 0, 0;
 7, 1973, 0, 0, 0, 0, 0;
 5, 1975, 0, 0, 0, 0, 0;
 29, 1996, 0, 0, 0, 0, 0;
 15, 2010, 0, 0, 0, 0, 0;
 4, 2020, 1, 0, 0, 0, 0;
 125, 49, 53, 32, 72, 54, 224;
 129, 53, 46, 33, 73, 54, 230;
 135, 60, 35, 39, 61, 68, 295;
 59, 72, 60, 44, 19, 185, 558;
 79, 71, 60, 32, 31, 201, 1264;
 83, 67, 62, 30, 32, 200, 1295;
 91, 16, 39, 56, 27, 58, 168;
 92, 26, 28, 58, 26, 62, 217;
 95, 34, 32, 52, 18, 72, 308;
 133, 46, 31, 25, 58, 43, 220;
 136, 46, 30, 24, 57, 45, 247;
 149, 36, 32, 22, 61, 68, 279;
 92, 79, 57, 59, 32, 148, 812;
 90, 80, 57, 59, 28, 113, 662;
 113, 64, 60, 54, 36, 161, 1201;
 144, 44, 44, 62, 33, 70, 202;
 149, 50, 37, 64, 30, 70, 221;
 150, 54, 37, 62, 27, 81, 308;
 24, 2001, 0, 0, 0, 0, 0;
 13, 2012, 0, 0, 0, 0, 0;
 3, 2022, 0, 0, 0, 0, 0;
 59, 71, 63, 44, 13, 170, 575;
 82, 72, 54, 32, 31, 200, 1274;
 87, 68, 56, 29, 29, 204, 1293;
 135, 60, 50, 43, 27, 92, 174;
 140, 67, 38, 48, 28, 90, 198;
 151, 61, 36, 48, 30, 102, 266;
 27, 1998, 0, 0, 0, 0, 0;
 11, 2014, 0, 0, 0, 0, 0;
 3, 2022, 0, 0, 0, 0, 0;
 14, 1966, 0, 0, 0, 0, 0;
 9, 1971, 0, 0, 0, 0, 0;
 0, 1980, 0, 0, 0, 0, 0;
 20, 1665, 162, 6, 17, 20, 43;
 8, 90, 263, 1486, 6, 35, 2;
 0, 13, 75, 45, 1536, 182, 37;
